period,population,source_url,tolerance,indicator,value
2025Q3,14+,https://cdn.www.gob.pe/uploads/document/file/9002853/7403694-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-tercer-trimestre-2025.pdf,133211.5,population,26642300.0
2025Q3,14+,https://cdn.www.gob.pe/uploads/document/file/9002853/7403694-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-tercer-trimestre-2025.pdf,88129.0,employed,17625800.0
2025Q4,14+,https://cdn.www.gob.pe/uploads/document/file/9450232/7739601-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-cuarto-trimestre-2025.pdf,0.05,participation_rate,69.413
2025Q4,14+,https://cdn.www.gob.pe/uploads/document/file/9450232/7739601-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-cuarto-trimestre-2025.pdf,0.05,unemployment_rate,3.898
2025Q4,14+,https://cdn.www.gob.pe/uploads/document/file/9450232/7739601-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-cuarto-trimestre-2025.pdf,0.05,employment_rate,66.707
2025Q4,14+,https://cdn.www.gob.pe/uploads/document/file/9450232/7739601-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-cuarto-trimestre-2025.pdf,133680.5,population,26736100.0
2025Q4,14+,https://cdn.www.gob.pe/uploads/document/file/9450232/7739601-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-cuarto-trimestre-2025.pdf,89174.0,employed,17834800.0
2026Q1,14+,https://cdn.www.gob.pe/uploads/document/file/9974250/8134830-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-primer-trimestre-2026.pdf,0.05,participation_rate,69.086
2026Q1,14+,https://cdn.www.gob.pe/uploads/document/file/9974250/8134830-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-primer-trimestre-2026.pdf,0.05,unemployment_rate,5.069
2026Q1,14+,https://cdn.www.gob.pe/uploads/document/file/9974250/8134830-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-primer-trimestre-2026.pdf,0.05,employment_rate,65.584
2026Q1,14+,https://cdn.www.gob.pe/uploads/document/file/9974250/8134830-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-primer-trimestre-2026.pdf,134151.0,population,26830200.0
2026Q1,14+,https://cdn.www.gob.pe/uploads/document/file/9974250/8134830-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-primer-trimestre-2026.pdf,87981.5,employed,17596300.0
2026Q2,14+,https://cdn.www.gob.pe/uploads/document/file/10460066/8484921-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-ii-trimestre-2026.pdf,0.05,participation_rate,68.912
2026Q2,14+,https://cdn.www.gob.pe/uploads/document/file/10460066/8484921-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-ii-trimestre-2026.pdf,0.05,unemployment_rate,4.164
2026Q2,14+,https://cdn.www.gob.pe/uploads/document/file/10460066/8484921-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-ii-trimestre-2026.pdf,0.05,employment_rate,66.042
2026Q2,14+,https://cdn.www.gob.pe/uploads/document/file/10460066/8484921-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-ii-trimestre-2026.pdf,134627.0,population,26925400.0
2026Q2,14+,https://cdn.www.gob.pe/uploads/document/file/10460066/8484921-peru-comportamiento-de-los-indicadores-del-mercado-laboral-a-nivel-nacional-y-27-ciudades-ii-trimestre-2026.pdf,88910.0,employed,17782000.0
