period,population,source_url,tolerance,indicator,value
2025Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,57.495
2025Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,400438.405,population,80087681.0
2025Q3,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,230232.255,employed,46046451.0
2025Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,63.561
2025Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.969
2025Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,60.403
2025Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,402461.66000000003,population,80492332.0
2025Q4,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,243097.34,employed,48619468.0
2026Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,62.305
2026Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,5.806
2026Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,58.687
2026Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,408417.745,population,81683549.0
2026Q1,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,239687.99,employed,47937598.0
2026Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,participation_rate,62.681
2026Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,unemployment_rate,4.706
2026Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,0.05,employment_rate,59.731
2026Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,409245.335,population,81849067.0
2026Q2,15+,https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/1B/LFS/0011B3FKEI1.px,244447.32,employed,48889464.0
